Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/04/16 @ 12:00:00;4;16;12;15.3;11.29;100.76;62;8.1;757.51;797;155;1.9
2002/04/16 @ 13:00:00;4;16;13;16;11.56;100.71;59;8.03;743.34;791;155;1.9
2002/04/16 @ 14:00:00;4;16;14;16.1;11.41;100.78;57;7.62;611.26;577;213;1.7
2002/04/16 @ 15:00:00;4;16;15;16.6;11.71;100.77;56;7.82;546.15;628;170;1.6
2002/04/16 @ 16:00:00;4;16;16;16.4;11.54;100.76;56;7.64;447.73;684;122;1.3
2002/04/16 @ 17:00:00;4;16;17;16.1;11.29;100.81;56;7.36;367.28;579;176;0.6
2002/04/16 @ 18:00:00;4;16;18;15.4;10.58;100.8;55;6.44;223.82;384;158;0.5
2002/04/16 @ 19:00:00;4;16;19;13.5;8.75;100.77;53;4.13;18.61;60;18;0.5
2002/04/16 @ 20:00:00;4;16;20;12;7.7;100.79;55;3.25;0;0;0;1.2
2002/04/16 @ 21:00:00;4;16;21;10;6.28;100.81;58;2.12;0;0;0;1.4
2002/04/16 @ 22:00:00;4;16;22;8.8;5.52;100.82;61;1.69;0;0;0;1.2
2002/04/16 @ 23:00:00;4;16;23;7.8;4.73;100.81;62;0.96;0;0;0;0.8
2002/04/17 @ 00:00:00;4;17;0;6.5;3.98;100.84;67;0.8;0;0;0;2
2002/04/17 @ 01:00:00;4;17;1;6.3;4.42;100.9;75;2.2;0;0;0;2.1
2002/04/17 @ 02:00:00;4;17;2;5.4;4.11;100.88;82;2.58;0;0;0;2.2
2002/04/17 @ 03:00:00;4;17;3;5.2;4.56;100.77;91;3.86;0;0;0;2.3
2002/04/17 @ 04:00:00;4;17;4;5;4.79;100.82;97;4.58;0;0;0;2.2
2002/04/17 @ 05:00:00;4;17;5;4.8;4.8;100.87;100;4.82;2;0;2;2.1
2002/04/17 @ 06:00:00;4;17;6;4.8;4.8;100.92;100;4.82;79.02;272;50;1.9
2002/04/17 @ 07:00:00;4;17;7;5.2;5.2;100.83;100;5.22;136.92;78;116;1.9
2002/04/17 @ 08:00:00;4;17;8;6.5;6.43;100.69;99;6.38;336.16;416;161;2.1
2002/04/17 @ 09:00:00;4;17;9;9.4;8.32;100.76;87;7.37;421.49;347;229;2.3
2002/04/17 @ 10:00:00;4;17;10;12.9;10.52;100.68;75;8.61;548.91;474;236;3.1
2002/04/17 @ 11:00:00;4;17;11;16.4;12.95;100.6;68;10.52;692.19;696;184;3.6
2002/04/17 @ 12:00:00;4;17;12;17.4;13.37;100.55;64;10.56;744.05;754;171;3.8
2002/04/17 @ 13:00:00;4;17;13;18.2;13.57;100.59;60;10.35;729.76;750;169;3.9
2002/04/17 @ 14:00:00;4;17;14;18.5;13.19;100.57;55;9.33;632.15;627;197;4
2002/04/17 @ 15:00:00;4;17;15;18.4;12.85;100.56;53;8.69;540.63;600;179;4
2002/04/17 @ 16:00:00;4;17;16;18.4;12.84;100.53;53;8.69;460.03;698;125;3.9
2002/04/17 @ 17:00:00;4;17;17;17.6;12.05;100.53;52;7.67;354.53;582;160;3.9
2002/04/17 @ 18:00:00;4;17;18;16.9;11.34;100.52;51;6.73;220.41;390;152;4.2
2002/04/17 @ 19:00:00;4;17;19;15.4;10.92;100.57;58;7.21;17.98;68;17;4.3
2002/04/17 @ 20:00:00;4;17;20;14.1;10.24;100.61;62;6.96;0;0;0;4.4
2002/04/17 @ 21:00:00;4;17;21;13.1;9.68;100.62;65;6.7;0;0;0;4.3
2002/04/17 @ 22:00:00;4;17;22;12.2;9.38;100.64;70;6.92;0;0;0;3.9
2002/04/17 @ 23:00:00;4;17;23;11.5;9.03;100.59;73;6.86;0;0;0;3.3
2002/04/18 @ 00:00:00;4;18;0;10.7;8.49;100.6;75;6.48;0;0;0;3.1
2002/04/18 @ 01:00:00;4;18;1;10.1;8.02;100.6;76;6.09;0;0;0;3.1
2002/04/18 @ 02:00:00;4;18;2;9.5;7.55;100.64;77;5.69;0;0;0;3.2
2002/04/18 @ 03:00:00;4;18;3;9;7.17;100.59;78;5.39;0;0;0;3.3
2002/04/18 @ 04:00:00;4;18;4;8.2;6.35;100.6;77;4.43;0;0;0;3.5
2002/04/18 @ 05:00:00;4;18;5;8.1;6.17;100.61;76;4.14;4;0;4;3.3
2002/04/18 @ 06:00:00;4;18;6;7.8;5.89;100.61;76;3.85;138.7;283;107;3.5
2002/04/18 @ 07:00:00;4;18;7;8.8;6.65;100.59;74;4.44;317.42;521;175;3.6
2002/04/18 @ 08:00:00;4;18;8;10.9;8.11;100.54;69;5.46;431.12;660;150;4.4
2002/04/18 @ 09:00:00;4;18;9;13.8;10.19;100.51;64;7.14;519.62;659;151;4.2
2002/04/18 @ 10:00:00;4;18;10;16.1;11.64;100.47;59;8.12;617.6;660;179;4.5
2002/04/18 @ 11:00:00;4;18;11;17.8;12.72;100.38;56;8.95;717.22;752;165;4.4
2002/04/18 @ 12:00:00;4;18;12;19.4;13.68;100.33;53;9.62;755.85;776;163;4.7
2002/04/18 @ 13:00:00;4;18;13;19.9;13.82;100.32;51;9.51;730.87;745;171;4.8
2002/04/18 @ 14:00:00;4;18;14;20.4;13.8;100.34;48;9.06;618.7;580;214;4.6
2002/04/18 @ 15:00:00;4;18;15;20.4;13.8;100.32;48;9.06;546.09;607;178;4.2
2002/04/18 @ 16:00:00;4;18;16;20.5;14.03;100.3;49;9.46;472.61;700;134;4.1
2002/04/18 @ 17:00:00;4;18;17;20.1;13.7;100.28;49;9.09;368.78;585;171;4
2002/04/18 @ 18:00:00;4;18;18;18.9;12.85;100.22;50;8.29;227.05;396;156;3.6
2002/04/18 @ 19:00:00;4;18;19;17.3;12.3;100.23;56;8.48;23.41;76;22;3.2
2002/04/18 @ 20:00:00;4;18;20;16.4;11.89;100.24;59;8.41;0;0;0;3.1
2002/04/18 @ 21:00:00;4;18;21;15.2;11.31;100.23;63;8.24;0;0;0;2.9
2002/04/18 @ 22:00:00;4;18;22;14.2;10.86;100.23;67;8.2;0;0;0;2.6
2002/04/18 @ 23:00:00;4;18;23;13.2;10.38;100.26;71;8.09;0;0;0;2.3
2002/04/19 @ 00:00:00;4;19;0;12.4;9.95;100.28;74;7.93;0;0;0;2.2
2002/04/19 @ 01:00:00;4;19;1;11.3;9.22;100.26;77;7.45;0;0;0;2.2
2002/04/19 @ 02:00:00;4;19;2;11;9.22;100.23;80;7.71;0;0;0;2.1
2002/04/19 @ 03:00:00;4;19;3;10.2;8.56;100.23;81;7.11;0;0;0;2.1
2002/04/19 @ 04:00:00;4;19;4;10;8.46;100.24;82;7.1;0;0;0;2.2
2002/04/19 @ 05:00:00;4;19;5;9.7;8.26;100.2;83;6.98;5;0;5;2.2
2002/04/19 @ 06:00:00;4;19;6;9.4;8.23;100.15;86;7.21;145.36;293;111;2.3
2002/04/19 @ 07:00:00;4;19;7;10.7;9.3;100.15;84;8.14;320.73;527;174;2.2
2002/04/19 @ 08:00:00;4;19;8;12.8;10.81;100.16;79;9.28;385.17;597;128;2.3
2002/04/19 @ 09:00:00;4;19;9;16.8;13.76;100.18;72;11.76;500.77;583;172;2.4
2002/04/19 @ 10:00:00;4;19;10;18.8;14.59;100.11;64;11.89;549.33;455;245;2.9
2002/04/19 @ 11:00:00;4;19;11;20.7;16;100.06;62;13.2;589.45;415;283;3.2
2002/04/19 @ 12:00:00;4;19;12;20.5;16.48;99.96;67;14.2;510.26;210;349;4
2002/04/19 @ 13:00:00;4;19;13;20.3;17.08;99.9;73;15.33;461.8;152;347;5.1
2002/04/19 @ 14:00:00;4;19;14;18.2;15.27;99.71;74;13.52;526.58;333;293;5.2
2002/04/19 @ 15:00:00;4;19;15;16.3;13.3;99.63;72;11.28;502.86;462;221;5
2002/04/19 @ 16:00:00;4;19;16;18.1;13.35;99.89;59;10;309.28;177;223;4.6
2002/04/19 @ 17:00:00;4;19;17;17.4;12.12;99.85;54;8.04;81.39;7;79;5.1
2002/04/19 @ 18:00:00;4;19;18;16;11.54;99.83;59;8.03;84.45;57;74;5.3
2002/04/19 @ 19:00:00;4;19;19;15;11.02;99.83;62;7.81;11.93;85;10;3.3
2002/04/19 @ 20:00:00;4;19;20;14.4;10.6;99.74;63;7.48;0;0;0;3.5
2002/04/19 @ 21:00:00;4;19;21;14;10.46;99.69;65;7.56;0;0;0;3.9
2002/04/19 @ 22:00:00;4;19;22;13.5;10.54;99.5;70;8.17;0;0;0;5.6
2002/04/19 @ 23:00:00;4;19;23;13;11.39;99.3;83;10.22;0;0;0;6.4
2002/04/20 @ 00:00:00;4;20;0;12.2;10.91;99.22;86;9.96;0;0;0;5.9
2002/04/20 @ 01:00:00;4;20;1;11.7;10.34;99.16;85;9.3;0;0;0;6.1
2002/04/20 @ 02:00:00;4;20;2;11.3;10.23;99.31;88;9.42;0;0;0;6.2
2002/04/20 @ 03:00:00;4;20;3;11.2;10.13;99.21;88;9.32;0;0;0;6.3
2002/04/20 @ 04:00:00;4;20;4;11.1;10.04;99.2;88;9.22;0;0;0;6.4
2002/04/20 @ 05:00:00;4;20;5;11.2;10.13;99.15;88;9.32;0;0;0;6.1
2002/04/20 @ 06:00:00;4;20;6;10.2;9.17;99.43;88;8.33;21.49;4;21;6
2002/04/20 @ 07:00:00;4;20;7;11.5;10.24;99.13;86;9.27;33.57;2;33;5.5
2002/04/20 @ 08:00:00;4;20;8;11.4;10.51;99.31;90;9.85;51.87;2;51;5.3
2002/04/20 @ 09:00:00;4;20;9;11.2;10.49;99.41;92;9.98;69.14;2;68;4.2
2002/04/20 @ 10:00:00;4;20;10;12.5;12.13;99.48;96;11.91;56.67;1;56;2.4
2002/04/20 @ 11:00:00;4;20;11;10;9.41;99.61;93;8.95;64.74;1;64;2.6
2002/04/20 @ 12:00:00;4;20;12;10.1;9.25;99.58;90;8.57;65.77;1;65;2.4
2002/04/20 @ 13:00:00;4;20;13;8.5;7.69;99.49;90;6.98;54.76;1;54;3
2002/04/20 @ 14:00:00;4;20;14;9;8.1;99.48;89;7.31;65.71;1;65;3
2002/04/20 @ 15:00:00;4;20;15;9.1;8.11;99.41;88;7.25;66.61;1;66;3.3
2002/04/20 @ 16:00:00;4;20;16;8.8;8.15;99.48;92;7.6;62.98;2;62;3.2
2002/04/20 @ 17:00:00;4;20;17;9.1;8.94;99.71;98;8.83;21.35;1;21;3.3
2002/04/20 @ 18:00:00;4;20;18;8.2;7.8;99.29;95;7.47;16.19;1;16;3.2
2002/04/20 @ 19:00:00;4;20;19;7.8;6.77;99.12;87;5.79;3.08;3;3;4.2
2002/04/20 @ 20:00:00;4;20;20;8.1;7.06;99.24;87;6.09;0;0;0;3.3
2002/04/20 @ 21:00:00;4;20;21;9.4;8.31;98.96;87;7.37;0;0;0;3.7
2002/04/20 @ 22:00:00;4;20;22;8.3;7.98;99.14;96;7.73;0;0;0;3.5
2002/04/20 @ 23:00:00;4;20;23;5.8;5.36;98.93;94;4.93;0;0;0;3.6
2002/04/21 @ 00:00:00;4;21;0;7.8;6.69;98.81;86;5.63;0;0;0;4.7
2002/04/21 @ 01:00:00;4;21;1;6.9;5.83;98.68;86;4.74;0;0;0;5
2002/04/21 @ 02:00:00;4;21;2;7;6.31;98.54;91;5.65;0;0;0;4.7
2002/04/21 @ 03:00:00;4;21;3;6.4;5.58;98.63;89;4.74;0;0;0;4.6
2002/04/21 @ 04:00:00;4;21;4;6.5;5.59;98.18;88;4.67;0;0;0;4.1
2002/04/21 @ 05:00:00;4;21;5;6.8;6.04;98.28;90;5.29;0;0;0;3.6
2002/04/21 @ 06:00:00;4;21;6;6.8;5.96;98.15;89;5.13;6;0;6;3.2
2002/04/21 @ 07:00:00;4;21;7;5.5;5.21;98.53;96;4.93;28.29;1;28;3.2
2002/04/21 @ 08:00:00;4;21;8;5.3;4.58;98.35;90;3.8;99.64;6;97;2.5
2002/04/21 @ 09:00:00;4;21;9;6.2;5.53;98.21;91;4.86;79.15;2;78;2.4
2002/04/21 @ 10:00:00;4;21;10;5;4.93;98.47;99;4.87;106.03;3;104;2.7
2002/04/21 @ 11:00:00;4;21;11;5.6;4.87;98.34;90;4.1;92.49;2;91;2.5
2002/04/21 @ 12:00:00;4;21;12;5.5;4.63;98.22;88;3.68;148.1;4;145;2.5
2002/04/21 @ 13:00:00;4;21;13;6.2;5.53;98.54;91;4.86;177.34;7;172;2.8
2002/04/21 @ 14:00:00;4;21;14;6.4;5.73;98.52;91;5.06;212.21;13;203;2.9
2002/04/21 @ 15:00:00;4;21;15;6.7;6.02;98.47;91;5.36;215.96;21;203;3.2
2002/04/21 @ 16:00:00;4;21;16;6.9;6.21;98.54;91;5.55;154.42;15;147;3.3
2002/04/21 @ 17:00:00;4;21;17;6.6;6;98.5;92;5.41;85.8;8;83;3.3
2002/04/21 @ 18:00:00;4;21;18;6.1;5.51;98.53;92;4.92;30.57;3;30;3.3
2002/04/21 @ 19:00:00;4;21;19;6.3;5.78;98.52;93;5.27;5.15;5;5;3.3
2002/04/21 @ 20:00:00;4;21;20;5;4.86;98.38;98;4.73;0;0;0;2.6
2002/04/21 @ 21:00:00;4;21;21;5.1;4.96;98.37;98;4.83;0;0;0;2.5
2002/04/21 @ 22:00:00;4;21;22;4.9;4.76;98.34;98;4.63;0;0;0;2
2002/04/21 @ 23:00:00;4;21;23;4.2;3.93;98.19;96;3.63;0;0;0;1.9
2002/04/22 @ 00:00:00;4;22;0;5.1;4.67;98.21;94;4.23;0;0;0;1.2
2002/04/22 @ 01:00:00;4;22;1;5;4.93;98.45;99;4.87;0;0;0;1.9
2002/04/22 @ 02:00:00;4;22;2;3.7;3.5;98.2;97;3.27;0;0;0;1.8
2002/04/22 @ 03:00:00;4;22;3;5.7;5.41;98.36;96;5.13;0;0;0;1.1
2002/04/22 @ 04:00:00;4;22;4;8.8;8.48;98.62;96;8.23;0;0;0;1.3
2002/04/22 @ 05:00:00;4;22;5;6.5;6.05;98.47;94;5.63;0;0;0;0.8
2002/04/22 @ 06:00:00;4;22;6;4.5;4.36;98.46;98;4.22;12.13;1;12;1.6
2002/04/22 @ 07:00:00;4;22;7;4.2;4;98.27;97;3.78;38.59;2;38;1.5
2002/04/22 @ 08:00:00;4;22;8;5.4;5.33;98.21;99;5.27;137.23;14;131;0.9
2002/04/22 @ 09:00:00;4;22;9;6;5.56;98.38;94;5.13;120.89;5;118;0.8
2002/04/22 @ 10:00:00;4;22;10;6.3;6.08;98.35;97;5.88;141.41;5;138;1.4
2002/04/22 @ 11:00:00;4;22;11;5.7;5.34;98.37;95;4.98;155.75;5;152;0.9
2002/04/22 @ 12:00:00;4;22;12;5.9;5.53;98.37;95;5.18;176.68;6;172;0.8
2002/04/22 @ 13:00:00;4;22;13;7.9;7.19;98.57;91;6.55;128.3;3;126;1.9
2002/04/22 @ 14:00:00;4;22;14;8;7.21;98.66;90;6.49;120.14;3;118;2.4
2002/04/22 @ 15:00:00;4;22;15;8.3;7.58;98.78;91;6.94;193.31;15;184;2.2
2002/04/22 @ 16:00:00;4;22;16;8.7;7.8;98.97;89;7.02;141.48;11;136;2.2
2002/04/22 @ 17:00:00;4;22;17;8.4;7.51;98.89;89;6.72;96.53;10;93;2.6
2002/04/22 @ 18:00:00;4;22;18;7.9;7.19;99.03;91;6.55;45.37;7;44;2.7
2002/04/22 @ 19:00:00;4;22;19;7.6;6.98;99.08;92;6.41;4.07;2;4;2.9
2002/04/22 @ 20:00:00;4;22;20;7.2;6.66;99.12;93;6.17;0;0;0;3.1
2002/04/22 @ 21:00:00;4;22;21;6.8;6.27;99.26;93;5.77;0;0;0;2.7
2002/04/22 @ 22:00:00;4;22;22;6.7;6.17;99.25;93;5.67;0;0;0;2.8
2002/04/22 @ 23:00:00;4;22;23;6.5;5.9;99.24;92;5.31;0;0;0;2.9
2002/04/23 @ 00:00:00;4;23;0;6.3;5.71;99.14;92;5.11;0;0;0;3.1
2002/04/23 @ 01:00:00;4;23;1;5.8;5.22;99.11;92;4.62;0;0;0;3.3
2002/04/23 @ 02:00:00;4;23;2;5.6;5.02;99.28;92;4.42;0;0;0;3.1
2002/04/23 @ 03:00:00;4;23;3;5.5;4.85;99.12;91;4.16;0;0;0;3.2
2002/04/23 @ 04:00:00;4;23;4;5.1;4.46;99.27;91;3.76;0;0;0;2.9
2002/04/23 @ 05:00:00;4;23;5;6.3;5.41;99.24;88;4.48;0;0;0;3.1
2002/04/23 @ 06:00:00;4;23;6;6;5.19;99.22;89;4.34;10.14;1;10;2.7
2002/04/23 @ 07:00:00;4;23;7;4.9;4.27;99.42;91;3.56;43.89;3;43;2.4
2002/04/23 @ 08:00:00;4;23;8;4.4;3.92;99.34;93;3.37;38.45;1;38;2
2002/04/23 @ 09:00:00;4;23;9;5.4;4.68;99.31;90;3.9;120.91;5;118;2.9
2002/04/23 @ 10:00:00;4;23;10;6.3;5.71;99.26;92;5.11;425.36;161;315;2.9
2002/04/23 @ 11:00:00;4;23;11;6.6;5.7;99.22;88;4.77;290.12;28;269;2.4
2002/04/23 @ 12:00:00;4;23;12;7.8;6.61;99.2;85;5.46;310.27;31;286;2.3
2002/04/23 @ 13:00:00;4;23;13;8.3;6.76;99.08;81;5.25;319.71;36;292;2.4
2002/04/23 @ 14:00:00;4;23;14;8.2;6.58;99.07;80;4.98;165.01;7;160;2.2
2002/04/23 @ 15:00:00;4;23;15;8;6.31;99.03;79;4.6;239.48;28;222;2.5
2002/04/23 @ 16:00:00;4;23;16;8;6.31;98.98;79;4.6;235.61;57;207;2.4
2002/04/23 @ 17:00:00;4;23;17;9.2;7.52;99.13;80;5.96;44.71;2;44;2.2
2002/04/23 @ 18:00:00;4;23;18;9.5;8.15;98.87;84;6.96;17.2;1;17;1.4
2002/04/23 @ 19:00:00;4;23;19;9.1;8.61;99.13;94;8.22;2.04;1;2;2.2
2002/04/23 @ 20:00:00;4;23;20;8.8;7.9;98.55;89;7.11;0;0;0;1.5
2002/04/23 @ 21:00:00;4;23;21;8.9;7.66;98.57;85;6.54;0;0;0;1.6
2002/04/23 @ 22:00:00;4;23;22;6.4;5.8;98.55;92;5.21;0;0;0;0.8
2002/04/23 @ 23:00:00;4;23;23;3.9;3.63;98.87;96;3.33;0;0;0;0.9
2002/04/24 @ 00:00:00;4;24;0;5.6;5.09;98.56;93;4.57;0;0;0;1.5
2002/04/24 @ 01:00:00;4;24;1;8.7;8.3;98.76;95;7.97;0;0;0;1.3
2002/04/24 @ 02:00:00;4;24;2;8;7.29;98.5;91;6.65;0;0;0;1.7
2002/04/24 @ 03:00:00;4;24;3;6.5;5.44;98.82;86;4.34;0;0;0;2.7
2002/04/24 @ 04:00:00;4;24;4;5.5;4.63;99.02;88;3.68;0;0;0;3.1
2002/04/24 @ 05:00:00;4;24;5;4.7;4.07;99.05;91;3.36;1;0;1;3
2002/04/24 @ 06:00:00;4;24;6;4.3;3.75;99.1;92;3.12;36.28;9;35;2.5
2002/04/24 @ 07:00:00;4;24;7;4.4;3.78;99.09;91;3.07;104.05;20;98;2.7
2002/04/24 @ 08:00:00;4;24;8;5.5;4.71;99.05;89;3.84;295.85;198;206;3.3
2002/04/24 @ 09:00:00;4;24;9;6.7;5.56;99.18;85;4.37;220.23;26;205;3.3
2002/04/24 @ 10:00:00;4;24;10;5.4;4.54;99.08;88;3.58;277.75;33;255;3.9
2002/04/24 @ 11:00:00;4;24;11;6.2;4.93;99.16;83;3.54;365.99;62;319;3.8
2002/04/24 @ 12:00:00;4;24;12;9.4;7.36;99.35;76;5.41;685.71;554;250;3.7
2002/04/24 @ 13:00:00;4;24;13;11.1;8.18;99.46;68;5.44;733.04;701;191;5
2002/04/24 @ 14:00:00;4;24;14;11.4;8.55;99.46;69;5.94;560.84;385;284;5.7
2002/04/24 @ 15:00:00;4;24;15;8.8;6.12;99.59;68;3.23;449.01;282;272;5.4
2002/04/24 @ 16:00:00;4;24;16;9.6;6.75;99.73;67;3.79;482.83;712;123;4.7
2002/04/24 @ 17:00:00;4;24;17;8.9;6.03;99.78;66;2.9;375.71;604;158;4.9
2002/04/24 @ 18:00:00;4;24;18;8.3;5.67;99.85;68;2.75;257;429;170;3.5
2002/04/24 @ 19:00:00;4;24;19;7.1;4.75;100;70;2;46.66;131;41;2.5
2002/04/24 @ 20:00:00;4;24;20;6.1;4.08;100.06;73;1.62;0;0;0;2.1
2002/04/24 @ 21:00:00;4;24;21;4.9;3.12;100.12;75;0.83;0;0;0;2
2002/04/24 @ 22:00:00;4;24;22;4.2;2.47;100.14;75;0.14;0;0;0;1.8
2002/04/24 @ 23:00:00;4;24;23;2.7;0.75;100.13;70;-1.96;0;0;0;1.8
2002/04/25 @ 00:00:00;4;25;0;2.4;0.67;100.16;73;-1.71;0;0;0;2.5
2002/04/25 @ 01:00:00;4;25;1;2.3;1.16;100.27;82;-0.4;0;0;0;2.5
2002/04/25 @ 02:00:00;4;25;2;1.1;0.39;100.35;88;-0.58;0;0;0;2.2
2002/04/25 @ 03:00:00;4;25;3;0.9;0.13;100.34;87;-0.89;0;0;0;2.1
2002/04/25 @ 04:00:00;4;25;4;0.8;-0.08;100.31;85;-1.26;0;0;0;2.1
2002/04/25 @ 05:00:00;4;25;5;0.4;-0.5;100.32;84;-1.75;13;0;13;2.2
2002/04/25 @ 06:00:00;4;25;6;0.5;-0.41;100.32;84;-1.66;194.15;347;143;2.2
2002/04/25 @ 07:00:00;4;25;7;3.5;2.37;100.53;83;0.87;344.52;555;174;2.5
2002/04/25 @ 08:00:00;4;25;8;6.3;4.58;100.62;77;2.57;447;681;135;2.3
2002/04/25 @ 09:00:00;4;25;9;9.6;6.85;100.64;68;4;474.44;428;222;2.9
2002/04/25 @ 10:00:00;4;25;10;9.4;6.4;100.7;65;3.16;306.2;45;275;3.8
2002/04/25 @ 11:00:00;4;25;11;9.3;6.84;100.66;71;4.33;248.95;17;236;3.5
2002/04/25 @ 12:00:00;4;25;12;10.4;7.57;100.67;68;4.77;624.37;403;306;4
2002/04/25 @ 13:00:00;4;25;13;12.3;7.95;100.68;55;3.53;680.81;565;242;4.5
2002/04/25 @ 14:00:00;4;25;14;11.5;6.77;100.74;50;1.43;514.39;276;315;5.1
2002/04/25 @ 15:00:00;4;25;15;11.3;6.5;100.75;49;0.96;592.03;683;161;5.4
2002/04/25 @ 16:00:00;4;25;16;10.6;5.92;100.82;49;0.31;493.32;714;130;5.3
2002/04/25 @ 17:00:00;4;25;17;9.8;5.36;100.85;50;-0.1;390.62;606;170;4.9
2002/04/25 @ 18:00:00;4;25;18;9.2;4.95;100.85;51;-0.35;261.66;434;172;3.9
2002/04/25 @ 19:00:00;4;25;19;8.2;4.3;101.01;53;-0.71;48.56;139;42;3.2
2002/04/25 @ 20:00:00;4;25;20;6.8;3.6;101.04;59;-0.57;0;0;0;3.3
2002/04/25 @ 21:00:00;4;25;21;5.5;3.23;100.99;69;0.25;0;0;0;3.3
2002/04/25 @ 22:00:00;4;25;22;4.8;3.04;101.04;75;0.73;0;0;0;2.7
2002/04/25 @ 23:00:00;4;25;23;4.4;2.95;101.08;79;1.07;0;0;0;2.3
2002/04/26 @ 00:00:00;4;26;0;3.9;2.55;101.13;80;0.75;0;0;0;2.5
2002/04/26 @ 01:00:00;4;26;1;3.5;2.31;101.14;82;0.7;0;0;0;2.6
2002/04/26 @ 02:00:00;4;26;2;3.4;2.21;101.14;82;0.6;0;0;0;2.8
2002/04/26 @ 03:00:00;4;26;3;3.2;2.09;101.21;83;0.57;0;0;0;2.8
2002/04/26 @ 04:00:00;4;26;4;2.6;1.65;101.3;85;0.31;0;0;0;2.8
2002/04/26 @ 05:00:00;4;26;5;1.6;0.81;101.4;87;-0.28;13;0;13;2.6
2002/04/26 @ 06:00:00;4;26;6;1.6;0.87;101.4;88;-0.15;201.02;355;147;2.5
2002/04/26 @ 07:00:00;4;26;7;3.9;2.76;101.25;83;1.27;349.6;560;175;2.9
2002/04/26 @ 08:00:00;4;26;8;6.4;4.21;101.18;71;1.52;460.31;684;144;3.8
2002/04/26 @ 09:00:00;4;26;9;8.5;5.44;101.24;63;1.86;540.54;629;167;4.6
2002/04/26 @ 10:00:00;4;26;10;9.9;6.39;101.22;60;2.5;614.15;574;214;4.6
2002/04/26 @ 11:00:00;4;26;11;12.6;9.14;100.82;64;6;767.46;803;153;5.4
2002/04/26 @ 12:00:00;4;26;12;11.5;7.88;101.16;61;4.26;804.23;822;152;6.2
2002/04/26 @ 13:00:00;4;26;13;10.4;8.03;101.06;73;5.8;785.58;811;153;6.5
2002/04/26 @ 14:00:00;4;26;14;10.7;7.28;101.19;62;3.73;702.78;741;165;6.2
2002/04/26 @ 15:00:00;4;26;15;10.6;6.33;101.27;53;1.41;589.17;667;166;6.7
2002/04/26 @ 16:00:00;4;26;16;10.4;6.06;101.25;52;0.96;497.28;715;131;6.5
2002/04/26 @ 17:00:00;4;26;17;9.5;5.31;101.22;52;0.11;393.88;609;170;6.1
2002/04/26 @ 18:00:00;4;26;18;8.9;4.89;101.24;53;-0.13;263.35;439;171;5
2002/04/26 @ 19:00:00;4;26;19;7.9;4.48;101.33;58;0.13;40.58;148;33;4.8
2002/04/26 @ 20:00:00;4;26;20;6.7;4.25;101.39;68;1.2;0;0;0;4
2002/04/26 @ 21:00:00;4;26;21;6.3;4.2;101.5;72;1.62;0;0;0;3.2
2002/04/26 @ 22:00:00;4;26;22;5.4;3.6;101.5;75;1.32;0;0;0;2.9
2002/04/26 @ 23:00:00;4;26;23;4.7;3.24;101.52;79;1.36;0;0;0;2.9
2002/04/27 @ 00:00:00;4;27;0;4.2;3.04;101.55;83;1.56;0;0;0;2.6
2002/04/27 @ 01:00:00;4;27;1;3.3;2.45;101.65;87;1.33;0;0;0;2.4
2002/04/27 @ 02:00:00;4;27;2;2.1;1.48;101.61;90;0.61;0;0;0;2.5
2002/04/27 @ 03:00:00;4;27;3;2;1.39;101.6;90;0.51;0;0;0;2.5
2002/04/27 @ 04:00:00;4;27;4;1.8;1.25;101.61;91;0.47;0;0;0;2.4
2002/04/27 @ 05:00:00;4;27;5;1.8;1.25;101.62;91;0.47;15;0;15;2.4
2002/04/27 @ 06:00:00;4;27;6;1.9;1.35;101.58;91;0.57;206.94;363;150;2.4
2002/04/27 @ 07:00:00;4;27;7;3.5;2.78;101.61;89;1.85;355.36;564;177;2.5
2002/04/27 @ 08:00:00;4;27;8;6.6;5.1;101.58;80;3.41;464.12;686;144;3.2
2002/04/27 @ 09:00:00;4;27;9;9.6;6.68;101.42;66;3.57;564.69;697;148;4.6
2002/04/27 @ 10:00:00;4;27;10;10.6;6.72;101.34;57;2.44;678.64;740;160;4.9
2002/04/27 @ 11:00:00;4;27;11;11.3;6.71;101.19;51;1.53;735.19;717;184;5.5
2002/04/27 @ 12:00:00;4;27;12;12;7.09;101.11;49;1.62;811.19;831;149;6.1
2002/04/27 @ 13:00:00;4;27;13;11.3;6.41;101.09;48;0.68;607.09;378;311;6.5
2002/04/27 @ 14:00:00;4;27;14;12;6.77;101.04;46;0.73;690.77;702;179;6
2002/04/27 @ 15:00:00;4;27;15;11.8;6.71;101;47;0.84;508.29;416;243;5.6
2002/04/27 @ 16:00:00;4;27;16;11.3;6.4;101.02;48;0.68;433.28;497;177;5.3
2002/04/27 @ 17:00:00;4;27;17;11.1;6.24;100.98;48;0.49;321.51;551;117;4.7
2002/04/27 @ 18:00:00;4;27;18;10.3;5.78;100.96;50;0.31;245.06;444;150;4.5
2002/04/27 @ 19:00:00;4;27;19;9.3;5.13;100.98;52;-0.04;64.61;156;56;4.3
2002/04/27 @ 20:00:00;4;27;20;7.7;4.39;101.02;59;0.17;0;0;0;3.9
2002/04/27 @ 21:00:00;4;27;21;6.8;4.17;101.02;66;0.88;0;0;0;3.5
